name,alt_name,orig_name,state,county1,county2,county3,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude
KNOX,NA,KNOX,SC,OCONEE,NA,NA,Oconee,1887,1891,TRUE,7,30837,FALSE,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FLAT CREEK,NA,FLAT CREEK,GA,FAYETTE,NA,NA,Fayette,1879,1902,TRUE,5,20204,TRUE,23,TRUE,FLAT CREEK,FAYETTE,GA,1687768,Cemetery,Flat Creek Cemetery,Fayette,33.4460036,-84.5394608,297,1,33.4460036,-84.5394608
NAT,NA,NAT,AL,JACKSON,NA,NA,Jackson,1887,1924,TRUE,3,39684,FALSE,37,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPURLOCK,NA,SPURLOCK,KY,FLOYD,NA,NA,Floyd,1897,1910,TRUE,3,115027,FALSE,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BOSCOBEL,NA,BOSCOBEL,VA,GOOCHLAND,NA,NA,Goochland,1907,1927,TRUE,3,70005,TRUE,20,TRUE,BOSCOBEL,GOOCHLAND,VA,1495286,Populated Place,Boscobel,Goochland,37.5990359,-77.7313823,54,1,37.5990359,-77.7313823
GREGORY,NA,GREGORY,SD,GREGORY,NA,NA,Gregory,1904,NA,TRUE,0,139770,TRUE,NA,TRUE,GREGORY,GREGORY,SD,2709924,Post Office,Gregory Post Office,Gregory,43.23199,-99.43042,661,1,43.23199,-99.43042
BISHER,NA,BISHER,MT,FALLON,NA,NA,Fallon,1914,1918,TRUE,5,127362,TRUE,4,TRUE,BISHER,FALLON,MT,1688670,Post Office,Bisher Post Office (historical),Fallon,46.02722,-104.1772,989,1,46.02722,-104.1772
UPWELL,NA,UPWELL,SC,NEWBERRY,NA,NA,Newberry,1883,1899,TRUE,6,58958,FALSE,16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAMILTON,NA,HAMILTON,IL,HANCOCK,NA,NA,Hancock,1853,NA,TRUE,0,87126,TRUE,NA,TRUE,HAMILTON,HANCOCK,IL,2788678,Post Office,Hamilton Post Office,Hancock,40.39283,-91.34308,193,1,40.39283,-91.34308
NORTH LINNEUS,NA,NORTH LINNEUS,ME,AROOSTOOK,NA,NA,Aroostook,1855,1881,TRUE,6,41314,FALSE,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EIDSWOLD,NA,EIDSWOLD,MN,SCOTT,NA,NA,Scott,1896,1902,TRUE,5,80415,TRUE,6,TRUE,EIDSWOLD,SCOTT,MN,2092031,Post Office,Eidswold Post Office (historical),Scott,44.56222,-93.28361,343,1,44.56222,-93.28361
ARNOLD MILLS,NA,ARNOLD MILLS,RI,PROVIDENCE,NA,NA,Providence,1884,1927,TRUE,2,1801,TRUE,43,TRUE,ARNOLD MILLS,PROVIDENCE,RI,1218987,Populated Place,Arnold Mills,Providence,41.9784322,-71.3920016,47,1,41.9784322,-71.3920016
INDIAN HEAD,NA,INDIAN HEAD (2),MD,CHARLES,NA,NA,Charles,1869,NA,TRUE,0,90604,TRUE,NA,TRUE,INDIAN HEAD,CHARLES,MD,1676734,Post Office,Indian Head Post Office,Charles,38.59904,-77.16968,30,1,38.59904,-77.16968
BLUE SPRINGS,NA,BLUE SPRINGS,AL,BARBOUR,NA,NA,Barbour,1892,1957,TRUE,1,5624,TRUE,65,TRUE,BLUE SPRINGS,BARBOUR,AL,154990,Populated Place,Blue Springs,Barbour,31.6637769,-85.5066063,93,1,31.6637769,-85.5066063
HORSEPEN,NA,HORSEPEN,WV,MINGO,NA,NA,Mingo,1905,1926,TRUE,3,89812,TRUE,21,TRUE,HORSEPEN,MINGO,WV,1728790,Populated Place,Horsepen (historical),Mingo,37.62011,-81.89179,271,1,37.62011,-81.89179
ROBY,NA,ROBY,TN,CHESTER,NA,NA,Chester,1892,1903,TRUE,5,49098,TRUE,11,TRUE,ROBY,CHESTER,TN,1315823,Populated Place,Roby,Chester,35.465353,-88.4008776,156,1,35.465353,-88.4008776
HARBOUR,NA,HARBOUR,TN,SULLIVAN,NA,NA,Sullivan,1882,1901,TRUE,5,25021,TRUE,19,TRUE,HARBOUR,SULLIVAN,TN,1303279,Populated Place,Harbour,Sullivan,36.459545,-82.6401544,395,1,36.459545,-82.6401544
BUNKER HILL,NA,BUNKER HILL,IA,HARDIN,NA,NA,Hardin,1857,1858,TRUE,9,71629,TRUE,1,TRUE,BUNKER HILL,HARDIN,IA,1997492,Post Office,Bunker Hill Post Office (historical),Hardin,42.3472054,-93.1710363,324,1,42.3472054,-93.1710363
BOXVILLE,NA,BOXVILLE,LA,NATCHITOCHES,NA,NA,Natchitoches,1900,1901,TRUE,6,6298,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBLATE,NA,OBLATE,TX,HIDALGO,NA,NA,Hidalgo,1915,1917,TRUE,5,151549,FALSE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ERNEST,NA,ERNEST,TX,TRAVIS,NA,NA,Travis,1891,1891,TRUE,8,136156,FALSE,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FLAT RIVER,NA,FLAT RIVER,MI,KENT,NA,NA,Kent,1838,1865,TRUE,7,82815,FALSE,27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FARIBAULT,NA,FARIBAULT,MN,RICE,NA,NA,Rice,1853,NA,TRUE,0,82123,TRUE,NA,TRUE,FARIBAULT,RICE,MN,2795287,Post Office,Faribault Post Office,Rice,44.2939,-93.26718,299,1,44.2939,-93.26718
MILLERSVILLE,NA,MILLERSVILLE,MS,COPIAH,NA,NA,Copiah,1833,1834,TRUE,9,37464,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HARTLEY,HARTLEYS,HARTLEY(S),WV,RITCHIE,NA,NA,Ritchie,1890,1919,TRUE,4,87770,TRUE,29,TRUE,HARTLEY,RITCHIE,WV,1554659,Populated Place,Hartley,Ritchie,39.13952,-81.11817,347,1,39.13952,-81.11817
STELLA,NA,STELLA,OH,VINTON,NA,NA,Vinton,1880,1907,TRUE,3,115376,TRUE,27,TRUE,STELLA,VINTON,OH,1076965,Populated Place,Stella,Vinton,39.34868,-82.55183,323,1,39.34868,-82.55183
EAST RANDOLPH,NA,EAST RANDOLPH,WI,DODGE,NA,NA,Dodge,1851,1864,TRUE,6,79965,FALSE,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NALLS,NA,NALLS,VA,CULPEPER,NA,NA,Culpeper,1892,1894,TRUE,7,101297,FALSE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MELROSE,NA,MELROSE,NE,ARTHUR,NA,NA,Arthur,1910,1935,TRUE,2,148482,FALSE,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WAUBAY,NA,WAUBAY,SD,DAY,NA,NA,Day,1885,NA,TRUE,0,164204,TRUE,NA,TRUE,WAUBAY,DAY,SD,2712463,Post Office,Waubay Post Office,Day,45.33,-97.30506,557,1,45.33,-97.30506
MALLORY,NA,MALLORY,MN,POLK,NA,NA,Polk,1880,1916,TRUE,3,96912,TRUE,36,TRUE,MALLORY,POLK,MN,2081373,Post Office,Mallory Post Office (historical),Polk,47.87667,-96.91139,256,1,47.87667,-96.91139
KANAWHA SALINE,KANAWHA SALINES,KANAWHA SALINE(S),WV,KANAWHA,NA,NA,Kanawha,1814,1879,FALSE,4,92085,TRUE,65,TRUE,KANAWHA SALINES,KANAWHA,WV,1555030,Populated Place,Kanawha Salines,Kanawha,38.30066,-81.55706,183,1,38.30066,-81.55706
MOUNTVILLE,NA,MOUNTVILLE,GA,TROUP,NA,NA,Troup,1835,NA,TRUE,0,39176,TRUE,NA,TRUE,MOUNTVILLE,TROUP,GA,319091,Populated Place,Mountville,Troup,33.0392918,-84.8807672,279,1,33.0392918,-84.8807672
ZENORIA,NA,ZENORIA,LA,LA SALLE PARISH,NA,NA,La Salle,1920,1964,TRUE,1,64200,FALSE,44,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRICKEYS,NA,BRICKEYS,AR,LEE,NA,NA,Lee,1914,NA,TRUE,0,6780,TRUE,NA,TRUE,BRICKEYS,LEE,AR,83872,Post Office,Brickeys Post Office,Lee,34.8612116,-90.59195,61,1,34.8612116,-90.59195
CENTRAL ACADEMY,NA,CENTRAL ACADEMY,MS,PANOLA,NA,NA,Panola,1855,1935,FALSE,2,9788,TRUE,80,TRUE,CENTRAL ACADEMY,PANOLA,MS,668273,Populated Place,Central Academy,Panola,34.3048306,-89.8170331,106,1,34.3048306,-89.8170331
