name,orig_name,state,county1,orig_county,established,discontinued,continuous,id,coordinates,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,year_label,end_label
JEMES,JEMES,NM,SANDOVAL,Sandoval,1879,1950,FALSE,143210,TRUE,TRUE,JEMES,SANDOVAL,NM,928742,Populated Place,Jemes,Sandoval,35.61392,-106.7259,1708,1,35.61392,-106.7259,1871-1920,1921-2000
KRANZBURG,KRANZBURG(H),SD,CODINGTON,Codington,1879,NA,TRUE,144572,TRUE,TRUE,KRANZBURG,CODINGTON,SD,2710475,Post Office,Kranzburg Post Office,Codington,44.89121,-96.91949,605,1,44.89121,-96.91949,1871-1920,for business
PLEASANT VALLEY,PLEASANT VALLEY,WA,WHITMAN,Whitman,1879,1879,TRUE,154091,TRUE,TRUE,PLEASANT VALLEY,WHITMAN,WA,1507491,Cemetery,Pleasant Valley Cemetery,Whitman,47.07793,-117.5358,646,1,47.07793,-117.5358,1871-1920,1871-1920
RED ROCK,RED ROCK,MT,BEAVERHEAD,Beaverhead,1879,1923,TRUE,155507,TRUE,TRUE,RED ROCK,BEAVERHEAD,MT,1797278,Post Office,Red Rock Post Office (historical),Beaverhead,44.91659,-112.8259,1707,1,44.91659,-112.8259,1871-1920,1921-2000
SCAMMONVILLE,SCAMMONVILLE,KS,CHEROKEE,Cherokee,1879,1890,TRUE,157951,TRUE,TRUE,SCAMMONVILLE,CHEROKEE,KS,469615,Populated Place,Scammonville,Cherokee,37.27756,-94.82496,275,1,37.27756,-94.82496,1871-1920,1871-1920
SPRING CITY,SPRING CITY,NV,HUMBOLDT,Humboldt,1879,1895,TRUE,159732,TRUE,TRUE,SPRING CITY,HUMBOLDT,NV,864643,Post Office,Spring City Post Office (historical),Humboldt,41.58989,-117.4529,1847,1,41.58989,-117.4529,1871-1920,1871-1920
TEMPE,TEMPE,AZ,MARICOPA,Maricopa,1879,NA,TRUE,161371,TRUE,TRUE,TEMPE,MARICOPA,AZ,2467191,Post Office,Tempe Post Office,Maricopa,33.39201,-111.9356,359,1,33.39201,-111.9356,1871-1920,for business
UTICA,UTICA,KS,NESS,Ness,1879,NA,TRUE,162881,TRUE,TRUE,UTICA,NESS,KS,2694001,Post Office,Utica Post Office,Ness,38.64263,-100.1668,799,1,38.64263,-100.1668,1871-1920,for business
WEATHERBY,WEATHERBY,OR,BAKER,Baker,1879,1920,TRUE,164275,TRUE,TRUE,WEATHERBY,BAKER,OR,1166138,Post Office,Weatherby Post Office (historical),Baker,44.49849,-117.3713,736,1,44.49849,-117.3713,1871-1920,1871-1920
ADA,ADA,AR,CONWAY,Conway,1880,1913,FALSE,188,TRUE,TRUE,ADA,CONWAY,AR,57247,Populated Place,Ada,Conway,35.1070303,-92.8735019,107,1,35.1070303,-92.8735019,1871-1920,1871-1920
AMELIA,AMELIA,LA,ST. MARY,Saint Mary,1880,NA,TRUE,1108,TRUE,TRUE,AMELIA,ST. MARY,LA,1631658,Post Office,Amelia Post Office,St. Mary,29.6615984,-91.1053784,1,1,29.6615984,-91.1053784,1871-1920,for business
BAYVIEW,BAYVIEW,ME,YORK,York,1880,1918,TRUE,3508,TRUE,TRUE,BAYVIEW,YORK,ME,561747,Populated Place,Bayview,York,43.4878627,-70.386994,1,1,43.4878627,-70.386994,1871-1920,1871-1920
CEMENT,CEMENT,GA,BARTOW,Bartow,1880,1910,TRUE,9691,TRUE,TRUE,CEMENT,BARTOW,GA,312504,Locale,Cement,Bartow,34.2612051,-84.9549434,228,1,34.2612051,-84.9549434,1871-1920,1871-1920
ELMWOOD,ELMWOOD,NH,HILLSBOROUGH,Hillsboro,1880,1933,TRUE,18263,TRUE,TRUE,ELMWOOD,HILLSBOROUGH,NH,866786,Populated Place,Elmwood,Hillsborough,42.9720262,-71.9550801,238,1,42.9720262,-71.9550801,1871-1920,1921-2000
GRACE,GRACE,GA,LUMPKIN,Lumpkin,1880,1905,FALSE,23274,TRUE,TRUE,GRACE,LUMPKIN,GA,357186,Populated Place,Grace (historical),Lumpkin,34.5328731,-83.8646289,460,1,34.5328731,-83.8646289,1871-1920,1871-1920
HOLTON,HOL(S)TON,GA,BIBB,Bibb,1880,1934,FALSE,26970,TRUE,TRUE,HOLTON,BIBB,GA,354388,Populated Place,Holton,Bibb,32.9329147,-83.7029575,108,1,32.9329147,-83.7029575,1871-1920,1921-2000
IRONS,IRONS,SC,COLLETON,Colleton,1880,1880,TRUE,28687,TRUE,TRUE,IRONS,COLLETON,SC,1246126,Populated Place,Irons,Colleton,32.8729515,-80.4887135,10,1,32.8729515,-80.4887135,1871-1920,1871-1920
LEACH,LEACH,TN,CARROLL,Carroll,1880,1986,TRUE,31991,TRUE,TRUE,LEACH,CARROLL,TN,1290854,Populated Place,Leach,Carroll,35.9328416,-88.4872747,172,1,35.9328416,-88.4872747,1871-1920,1921-2000
LUTHER,LUTHER,TN,HANCOCK,Hancock,1880,1954,TRUE,34344,TRUE,TRUE,LUTHER,HANCOCK,TN,1315450,Populated Place,Luther,Hancock,36.4609223,-83.2401745,378,1,36.4609223,-83.2401745,1871-1920,1921-2000
MITCHELL,MITCHELL,AR,FULTON,Fulton,1880,1954,TRUE,37848,TRUE,TRUE,MITCHELL,FULTON,AR,58196,Populated Place,Mitchell,Fulton,36.3236769,-92.0126519,273,1,36.3236769,-92.0126519,1871-1920,1921-2000
NICHOLLS,NICHOLLS,LA,PLAQUEMINES,Plaquemines,1880,1920,FALSE,40659,TRUE,TRUE,NICHOLLS,PLAQUEMINES,LA,558673,Populated Place,Nicholls (historical),Plaquemines,29.4238288,-89.5997832,1,1,29.4238288,-89.5997832,1871-1920,1871-1920
NUMBER ONE,NUMBER ONE,TN,SUMNER,Sumner,1880,1902,TRUE,41794,TRUE,TRUE,NUMBER ONE,SUMNER,TN,1296012,Locale,Number One,Sumner,36.3500491,-86.5119387,143,1,36.3500491,-86.5119387,1871-1920,1871-1920
PANACEA,PANACEA,MO,BARRY,Barry,1880,1895,TRUE,43661,TRUE,TRUE,PANACEA,BARRY,MO,751115,Populated Place,Panacea,Barry,36.6706212,-93.7729741,450,1,36.6706212,-93.7729741,1871-1920,1871-1920
PLAUCHVILLE,PLAUCH(E)VILLE,LA,AVOYELLES,Avoyelles,1880,NA,FALSE,45681,TRUE,TRUE,PLAUCHEVILLE,AVOYELLES,LA,1630226,Post Office,Plaucheville Post Office,Avoyelles,30.9653878,-91.9815454,15,1,30.9653878,-91.9815454,1871-1920,for business
POTOWOMUT,POTOWOMUT,RI,KENT,Kent,1880,1894,TRUE,46489,TRUE,TRUE,POTOWOMUT,KENT,RI,1218373,Populated Place,Potowomut,Kent,41.66399,-71.4220006,4,1,41.66399,-71.4220006,1871-1920,1871-1920
SHIRLEY,SHIRLEY,SC,HAMPTON,Hampton,1880,1912,TRUE,52525,TRUE,TRUE,SHIRLEY,HAMPTON,SC,1226585,Populated Place,Shirley,Hampton,32.6601734,-81.3162154,23,1,32.6601734,-81.3162154,1871-1920,1871-1920
STOUT,STOUT,TN,WAYNE,Wayne,1880,1911,TRUE,55585,TRUE,TRUE,STOUT,WAYNE,TN,1302804,Populated Place,Stout,Wayne,35.0159177,-87.9850324,162,1,35.0159177,-87.9850324,1871-1920,1871-1920
BINGHAM,BINGHAM,IA,PAGE,Page,1880,1913,TRUE,68959,TRUE,TRUE,BINGHAM,PAGE,IA,1968494,Post Office,Bingham Post Office (historical),Page,40.7341624,-95.2888741,336,1,40.7341624,-95.2888741,1871-1920,1871-1920
BLACK MOUNTAIN,BLACK MOUNTAIN,NC,BUNCOMBE,Buncombe,1880,NA,TRUE,69138,TRUE,TRUE,BLACK MOUNTAIN,BUNCOMBE,NC,2774128,Post Office,Black Mountain Post Office,Buncombe,35.6180465,-82.3193093,722,1,35.6180465,-82.3193093,1871-1920,for business
BURDETT,BURDETT,NC,MECKLENBURG,Mecklenburg,1880,1903,TRUE,71666,TRUE,TRUE,BURDETT,MECKLENBURG,NC,1001215,Populated Place,Burdett (historical),Mecklenburg,35.2012553,-80.6403459,206,1,35.2012553,-80.6403459,1871-1920,1871-1920
CORWITH,CORWITH,IA,HANCOCK,Hancock,1880,NA,TRUE,76176,TRUE,TRUE,CORWITH,HANCOCK,IA,1926033,Post Office,Corwith Post Office,Hancock,42.99202,-93.95693,359,1,42.99202,-93.95693,1871-1920,for business
CROWELL,CROWELL,KY,CRITTENDEN,Crittenden,1880,1886,TRUE,76925,TRUE,TRUE,CROWELL,CRITTENDEN,KY,490414,Cemetery,Crowell Cemetery,Crittenden,37.4116,-87.96236,153,1,37.4116,-87.96236,1871-1920,1871-1920
DOUGLAS,DOUGLAS,OH,PUTNAM,Putnam,1880,1907,FALSE,78977,TRUE,TRUE,DOUGLAS,PUTNAM,OH,2044285,Post Office,Douglas Post Office (historical),Putnam,40.94172,-84.30134,226,1,40.94172,-84.30134,1871-1920,1871-1920
DUCK RACE,DUCK RACE,VA,FREDERICK,Frederick,1880,1883,TRUE,79314,TRUE,TRUE,DUCK RACE,FREDERICK,VA,1499329,Populated Place,Duck Race,Frederick,39.34982,-78.18584,166,1,39.34982,-78.18584,1871-1920,1871-1920
FAIRLAND,FAIRLAND,IA,DALLAS,Dallas,1880,1885,TRUE,81926,TRUE,TRUE,FAIRLAND,DALLAS,IA,1996201,Post Office,Fairland Post Office (historical),Dallas,41.74582,-93.88078,301,1,41.74582,-93.88078,1871-1920,1871-1920
LEB LONG,LEB LONG,WV,FAYETTE,Fayette,1880,1892,TRUE,94239,TRUE,TRUE,LEB LONG,FAYETTE,WV,1960208,Post Office,Leb Long Post Office,Fayette,37.92819,-81.15595,488,1,37.92819,-81.15595,1871-1920,1871-1920
LIVINGSTON,LIVINGSTON,WI,GRANT,Grant,1880,NA,TRUE,95424,TRUE,TRUE,LIVINGSTON,GRANT,WI,2792713,Post Office,Livingston Post Office,Grant,42.90181,-90.43115,354,1,42.90181,-90.43115,1871-1920,for business
NASSAU,NASSAU,IA,KEOKUK,Keokuk,1880,1903,TRUE,101437,TRUE,TRUE,NASSAU,KEOKUK,IA,1976279,Post Office,Nassau Post Office,Keokuk,41.48057,-92.39385,273,1,41.48057,-92.39385,1871-1920,1871-1920
NINEMILE,NINEMILE,OH,CLERMONT,Clermont,1880,1905,TRUE,102580,TRUE,TRUE,NINEMILE,CLERMONT,OH,1966423,Post Office,Ninemile Post Office (historical),Clermont,39.03895,-84.29716,172,1,39.03895,-84.29716,1871-1920,1871-1920
REWEY,REWEY,WI,IOWA,Iowa,1880,NA,TRUE,109230,TRUE,TRUE,REWEY,IOWA,WI,2792747,Post Office,Rewey Post Office,Iowa,42.84302,-90.39631,345,1,42.84302,-90.39631,1871-1920,for business
ROLLAG,ROLLAG,MN,CLAY,Clay,1880,1929,TRUE,110411,TRUE,TRUE,ROLLAG,CLAY,MN,2080772,Post Office,Rollag Post Office (historical),Clay,46.74,-96.23778,416,1,46.74,-96.23778,1871-1920,1921-2000
SHINN,SHINN,IA,ADAMS,Adams,1880,1881,TRUE,113230,TRUE,TRUE,SHINN,ADAMS,IA,1968906,Post Office,Shinn Post Office,Adams,41.04999,-94.82331,345,1,41.04999,-94.82331,1871-1920,1871-1920
STARK,STARK,WI,BROWN,Brown,1880,1887,TRUE,115227,TRUE,TRUE,STARK,BROWN,WI,1838185,School,Stark School (historical),Brown,44.30527,-87.90287,269,1,44.30527,-87.90287,1871-1920,1871-1920
TURKEY,TURKEY,OH,HIGHLAND,Highland,1880,1905,TRUE,118359,TRUE,TRUE,TURKEY,HIGHLAND,OH,2013535,Post Office,Turkey Post Office (historical),Highland,39.1084,-83.44853,285,1,39.1084,-83.44853,1871-1920,1871-1920
WELLINGTON,WELLINGTON,KY,MENIFEE,Menifee,1880,NA,TRUE,121038,TRUE,TRUE,WELLINGTON,MENIFEE,KY,2400817,Post Office,Wellington Post Office,Menifee,37.91461,-83.51253,366,1,37.91461,-83.51253,1871-1920,for business
WIDEAWAKE,WIDEAWAKE,KY,CARROLL,Carrollton,1880,1893,TRUE,122078,TRUE,TRUE,WIDE-AWAKE,CARROLL,KY,2565063,Post Office,Wide-Awake Post Office,Carroll,38.68022,-85.19387,140,0.8888889,38.68022,-85.19387,1871-1920,1871-1920
BIG TIMBER,BIG TIMBER,MT,SWEET GRASS,Sweet Grass,1880,NA,FALSE,127241,TRUE,TRUE,BIG TIMBER,SWEET GRASS,MT,1743428,Post Office,Big Timber Post Office,Sweet Grass,45.83634,-109.9446,1246,1,45.83634,-109.9446,1871-1920,for business
BRIDGEWATER,BRIDGEWATER,SD,MCCOOK,McCook,1880,NA,TRUE,128426,TRUE,TRUE,BRIDGEWATER,MCCOOK,SD,2709690,Post Office,Bridgewater Post Office,McCook,43.55047,-97.50254,432,1,43.55047,-97.50254,1871-1920,for business
BROOKS,BROOKS,KS,WILSON,Wilson,1880,1905,TRUE,128588,TRUE,TRUE,BROOKS,WILSON,KS,484473,Populated Place,Brooks,Wilson,37.38478,-95.60276,270,1,37.38478,-95.60276,1871-1920,1871-1920
BUFFALO,BUFFALO,SD,CUSTER,Custer,1880,1880,TRUE,128890,TRUE,TRUE,BUFFALO,CUSTER,SD,1267147,Post Office,Buffalo Post Office,Custer,43.49293,-103.3132,996,1,43.49293,-103.3132,1871-1920,1871-1920
CLARKE'S FARM,CLARKE'S FARM,ND,BURLEIGH,Burleigh,1880,1883,TRUE,131247,TRUE,TRUE,CLARKE'S FARM,BURLEIGH,ND,2742556,Post Office,Clarke's Farm Post Office,Burleigh,46.81922,-100.5315,525,1,46.81922,-100.5315,1871-1920,1871-1920
HORSESHOE,HORSESHOE,CO,PARK,Park,1880,1894,FALSE,142038,TRUE,TRUE,HORSESHOE,PARK,CO,180239,Populated Place,Horseshoe (historical),Park,39.20388,-106.0853,3218,1,39.20388,-106.0853,1871-1920,1871-1920
LA GRANGE,LA GRANGE,SD,YANKTON,Yankton,1880,1892,TRUE,144690,TRUE,TRUE,LA GRANGE,YANKTON,SD,2710591,Post Office,La Grange Post Office,Yankton,42.92049,-97.27918,361,1,42.92049,-97.27918,1871-1920,1871-1920
PALISADE,PALISADE,NE,HITCHCOCK,Hitchcock,1880,NA,TRUE,152633,TRUE,TRUE,PALISADE,HITCHCOCK,NE,1841349,Post Office,Palisade Post Office,Hitchcock,40.34914,-101.1074,841,1,40.34914,-101.1074,1871-1920,for business
RAYMOND,RAYMOND,NE,LANCASTER,Lancaster,1880,NA,TRUE,155372,TRUE,TRUE,RAYMOND,LANCASTER,NE,1899081,Post Office,Raymond Post Office,Lancaster,40.95645,-96.78351,371,1,40.95645,-96.78351,1871-1920,for business
RITZVILLE,RITZVILLE,WA,ADAMS,Adams,1880,NA,TRUE,156118,TRUE,TRUE,RITZVILLE,ADAMS,WA,2781702,Post Office,Ritzville Post Office,Adams,47.12735,-118.3811,553,1,47.12735,-118.3811,1871-1920,for business
TETONS,TETONS,CO,SAGUACHE,Saguache,1880,1881,TRUE,161475,TRUE,TRUE,TETON,SAGUACHE,CO,192408,Cemetery,Teton Cemetery,Saguache,37.98805,-105.6775,2544,0.8333333,37.98805,-105.6775,1871-1920,1871-1920
TIP TOP,TIP TOP,AZ,YAVAPAI,Yavapai,1880,1895,TRUE,161844,TRUE,TRUE,TIP TOP,YAVAPAI,AZ,1669455,Populated Place,Tip Top (historical),Yavapai,34.05087,-112.2468,765,1,34.05087,-112.2468,1871-1920,1871-1920
ANON,ANON,GA,OGLETHORPE,Oglethorpe,1881,1901,TRUE,1367,TRUE,TRUE,ANON,OGLETHORPE,GA,335721,Populated Place,Anon (historical),Oglethorpe,33.8684531,-82.9257005,146,1,33.8684531,-82.9257005,1871-1920,1871-1920
CONKLIN,CONKLIN,MO,WEBSTER,Webster,1881,1906,TRUE,12272,TRUE,TRUE,CONKLIN,WEBSTER,MO,740761,Populated Place,Conklin,Webster,37.3853231,-93.0190692,429,1,37.3853231,-93.0190692,1871-1920,1871-1920
EMERSON,EMERSON,NY,CAYUGA,Cayuga,1881,1903,TRUE,18375,TRUE,TRUE,EMERSON,CAYUGA,NY,972448,Populated Place,Emerson,Cayuga,43.1000661,-76.6141118,125,1,43.1000661,-76.6141118,1871-1920,1871-1920
HOLUM,HOLUM,LA,CALDWELL,Caldwell,1881,1956,FALSE,27196,TRUE,TRUE,HOLUM,CALDWELL,LA,535750,Populated Place,Holum,Caldwell,31.9968271,-92.0834686,55,1,31.9968271,-92.0834686,1871-1920,1921-2000
INTERLACHEN,INTERLACHEN,FL,PUTNAM,Putnam,1881,NA,TRUE,28551,TRUE,TRUE,INTERLACHEN,PUTNAM,FL,2417191,Post Office,Interlachen Post Office,Putnam,29.6290348,-81.8766817,25,1,29.6290348,-81.8766817,1871-1920,for business
JAMES,JAMES,AL,BULLOCK,Bullock,1881,1921,TRUE,29053,TRUE,TRUE,JAMES,BULLOCK,AL,135231,Locale,James (historical),Bullock,32.0709869,-85.5193887,152,1,32.0709869,-85.5193887,1871-1920,1921-2000
MOSHANNON,MOSHANNON,PA,CENTRE,Centre,1881,NA,TRUE,38651,TRUE,TRUE,MOSHANNON,CENTRE,PA,2773215,Post Office,Moshannon Post Office,Centre,41.031917,-78.0039645,469,1,41.031917,-78.0039645,1871-1920,for business
PATONVILLE,PATONVILLE,LA,IBERIA,Iberia,1881,1881,TRUE,44030,TRUE,TRUE,PATOUTVILLE,IBERIA,LA,538012,Populated Place,Patoutville,Iberia,29.9035383,-91.7337272,2,0.8,29.9035383,-91.7337272,1871-1920,1871-1920
POINDEXTER,POINDEXTER,AR,CRITTENDEN,Crittenden,1881,1906,FALSE,45975,TRUE,TRUE,POINDEXTER,CRITTENDEN,AR,59230,Populated Place,Poindexter,Crittenden,35.3675853,-90.4176015,67,1,35.3675853,-90.4176015,1871-1920,1871-1920
ROSCOE,ROSCOE,NY,SULLIVAN,Sullivan,1881,NA,TRUE,49593,TRUE,TRUE,ROSCOE,SULLIVAN,NY,2795634,Post Office,Roscoe Post Office,Sullivan,41.9338535,-74.9144612,395,1,41.9338535,-74.9144612,1871-1920,for business
WARWICK,WARWICK (2),RI,KENT,Kent,1881,1938,TRUE,60478,TRUE,TRUE,WARWICK,KENT,RI,2475639,Post Office,Warwick Post Office,Kent,41.7120355,-71.4265893,15,1,41.7120355,-71.4265893,1871-1920,1921-2000
CRETE,CRETE,IA,APPANOOSE,Appanoose,1881,1884,TRUE,76692,TRUE,TRUE,CRETE,APPANOOSE,IA,1970163,Post Office,Crete Post Office,Appanoose,40.76862,-93.00187,306,1,40.76862,-93.00187,1871-1920,1871-1920
FIAT,FIAT,IN,JAY,Jay,1881,1926,FALSE,82497,TRUE,TRUE,FIAT,JAY,IN,434469,Populated Place,Fiat,Jay,40.55338,-85.14997,275,1,40.55338,-85.14997,1871-1920,1921-2000
HARVY,HARVY,KY,MARSHALL,Marshall,1881,1907,TRUE,87846,TRUE,TRUE,HARVY,MARSHALL,KY,508200,Populated Place,Harvy,Marshall,36.80839,-88.41782,155,1,36.80839,-88.41782,1871-1920,1871-1920
HEATLEY,HEATLEY,OH,GALLIA,Gallia,1881,1892,TRUE,88241,TRUE,TRUE,HEATLEY,GALLIA,OH,1987886,Post Office,Heatley Post Office,Gallia,38.91924,-82.29893,210,1,38.91924,-82.29893,1871-1920,1871-1920
JONES,JONES,MI,CASS,Cass,1881,NA,TRUE,91776,TRUE,TRUE,JONES,CASS,MI,2414380,Post Office,Jones Post Office,Cass,41.90406,-85.80023,280,1,41.90406,-85.80023,1871-1920,for business
LEVIAS,LEVIAS,KY,CRITTENDEN,Crittenden,1881,1908,TRUE,94692,TRUE,TRUE,LEVIAS,CRITTENDEN,KY,496310,Populated Place,Levias,Crittenden,37.30783,-88.18086,145,1,37.30783,-88.18086,1871-1920,1871-1920
MANLY,MANL(E)Y,NC,MOORE,Moore,1881,1959,FALSE,97070,TRUE,TRUE,MANLY,MOORE,NC,1021338,Populated Place,Manly,Moore,35.18571,-79.3717,135,1,35.18571,-79.3717,1871-1920,1921-2000
MYRA,MYRA,MI,MENOMINEE,Menoniinee,1881,1881,TRUE,101249,TRUE,TRUE,MYRA,MENOMINEE,MI,2353193,Post Office,Myra Post Office,Menominee,45.70423,-87.43797,242,1,45.70423,-87.43797,1871-1920,1871-1920
ONTARIO,ONTARIO,MI,LENAWEE,Lenawee,1881,1902,TRUE,104081,TRUE,TRUE,ONTARIO,LENAWEE,MI,2435607,Post Office,Ontario Post Office (historical),Lenawee,41.73194,-84.28917,251,1,41.73194,-84.28917,1871-1920,1871-1920
PRAIRIE JUNCTION,PRAIRIE JUNCTION,MN,JACKSON,Jackson,1881,1906,FALSE,107656,TRUE,TRUE,PRAIRIE JUNCTION,JACKSON,MN,2048767,Post Office,Prairie Junction Post Office,Jackson,43.76274,-95.36833,436,1,43.76274,-95.36833,1871-1920,1871-1920
REPLETE,REPLETE,WV,WEBSTER,Webster,1881,1986,TRUE,109150,TRUE,TRUE,REPLETE,WEBSTER,WV,1555465,Populated Place,Replete,Webster,38.70066,-80.46398,531,1,38.70066,-80.46398,1871-1920,1921-2000
SCHULTZ,SCHULTZ,WV,PLEASANTS,Pleasants,1881,1913,TRUE,112284,TRUE,TRUE,SCHULTZ,PLEASANTS,WV,1546504,Populated Place,Schultz,Pleasants,39.32008,-81.24011,222,1,39.32008,-81.24011,1871-1920,1871-1920
SHENANDOAH JUNCTION,SHENANDOAH JUNCTION,WV,JEFFERSON,Jefferson,1881,NA,TRUE,113074,TRUE,TRUE,SHENANDOAH JUNCTION,JEFFERSON,WV,1727782,Post Office,Shenandoah Junction Post Office,Jefferson,39.35947,-77.84368,158,1,39.35947,-77.84368,1871-1920,for business
UVILLA,UVILLA,WV,JEFFERSON,Jefferson,1881,1903,TRUE,118972,TRUE,TRUE,UVILLA,JEFFERSON,WV,1555865,Populated Place,Uvilla,Jefferson,39.36899,-77.80027,146,1,39.36899,-77.80027,1871-1920,1871-1920
WHEATFIELD,WHEATFIELD,MI,CALHOUN,Calhoun,1881,1896,TRUE,121623,TRUE,TRUE,WHEATFIELD,CALHOUN,MI,2630122,Post Office,Wheatfield Post Office (historical),Calhoun,42.28194,-85.08111,275,1,42.28194,-85.08111,1871-1920,1871-1920
ADA,ADA,MT,ROSEBUD,Rosebud,1881,1882,TRUE,123950,TRUE,TRUE,ADA,ROSEBUD,MT,1716728,Post Office,Ada Post Office (historical),Rosebud,46.29416,-106.8598,778,1,46.29416,-106.8598,1871-1920,1871-1920
ATHOL,ATHOL,SD,SPINK,Spink,1881,NA,TRUE,125582,TRUE,TRUE,ATHOL,SPINK,SD,1265610,Populated Place,Athol,Spink,45.00886,-98.59649,395,1,45.00886,-98.59649,1871-1920,for business
CLEEK,CLEEK,OR,JEFFERSON,Jefferson,1881,1883,TRUE,131400,TRUE,TRUE,CLEEK,JEFFERSON,OR,1165059,Post Office,Cleek Post Office (historical),Jefferson,44.50818,-120.9581,1082,1,44.50818,-120.9581,1871-1920,1871-1920
HECLA,HECLA,MT,BEAVERHEAD,Beaverhead,1881,1914,FALSE,141016,TRUE,TRUE,HECLA,BEAVERHEAD,MT,1797241,Post Office,Hecla Post Office (historical),Beaverhead,45.60548,-112.9314,2656,1,45.60548,-112.9314,1871-1920,1871-1920
LORDSBURG,LORDSBURG,NM,HIDALGO,Hidalgo,1881,NA,TRUE,146639,TRUE,TRUE,LORDSBURG,HIDALGO,NM,938517,Post Office,Lordsburg Post Office,Hidalgo,32.34756,-108.7086,1299,1,32.34756,-108.7086,1871-1920,for business
OTTERBOURNE,OTTERBOURNE,KS,THOMAS,Thomas,1881,1897,TRUE,152391,TRUE,TRUE,OTTERBOURNE,THOMAS,KS,482662,Locale,Otterbourne (historical),Thomas,39.51389,-100.9813,928,1,39.51389,-100.9813,1871-1920,1871-1920
PHILBROOK,PHILBROOK,MT,JUDITH BASIN,Judith Basin,1881,1912,FALSE,153535,TRUE,TRUE,PHILBROOK,JUDITH BASIN,MT,1750615,Post Office,Philbrook Post Office,Judith Basin,47.00106,-109.8752,1247,1,47.00106,-109.8752,1871-1920,1871-1920
STRONG,STRONG,KS,CHASE,Chase,1881,1951,TRUE,160469,TRUE,TRUE,STRONG,CHASE,KS,484300,Cemetery,Strong Township Cemetery,Chase,38.39801,-96.52173,384,1,38.39801,-96.52173,1871-1920,1921-2000
TAYLOR,TAYLOR,AZ,NAVAJO,Navajo,1881,NA,TRUE,161255,TRUE,TRUE,TAYLOR,NAVAJO,AZ,2670381,Post Office,Taylor Post Office,Navajo,34.46403,-110.0909,1717,1,34.46403,-110.0909,1871-1920,for business
VERDIGRIS,VERDIGRIS,KS,LYON,Lyon,1881,1903,TRUE,163230,TRUE,TRUE,VERDIGRIS,LYON,KS,482029,Locale,Verdigris (historical),Lyon,38.1903,-96.19361,367,1,38.1903,-96.19361,1871-1920,1871-1920
WOIWODE,WOIWODE,ND,RICHLAND,Richland,1881,1887,TRUE,165470,TRUE,TRUE,WOIWODE,RICHLAND,ND,1035268,Locale,Woiwode (historical),Richland,46.18357,-96.95592,306,1,46.18357,-96.95592,1871-1920,1871-1920
ARLINGTON,ARLINGTON,NY,DUTCHESS,Dutchess,1882,1926,TRUE,1730,TRUE,TRUE,ARLINGTON,DUTCHESS,NY,2599639,Post Office,Arlington Post Office,Dutchess,41.6925655,-73.9010295,54,1,41.6925655,-73.9010295,1871-1920,1921-2000
BINNACLE,BINNACLE,TN,CHEATHAM,Cheatham,1882,1882,TRUE,4967,TRUE,TRUE,PINNACLE,CHEATHAM,TN,1297677,Populated Place,Pinnacle,Cheatham,36.3500509,-86.9397226,229,0.875,36.3500509,-86.9397226,1871-1920,1871-1920
BOYERS,BOYERS,PA,BUTLER,Butler,1882,NA,TRUE,6344,TRUE,TRUE,BOYERS,BUTLER,PA,2779635,Post Office,Boyers Post Office,Butler,41.1085124,-79.8993192,366,1,41.1085124,-79.8993192,1871-1920,for business
BRADEN,BRADEN,TN,FAYETTE,Fayette,1882,NA,TRUE,6408,TRUE,TRUE,BRADEN,FAYETTE,TN,1305377,Populated Place,Braden,Fayette,35.3795285,-89.5681327,96,1,35.3795285,-89.5681327,1871-1920,for business
BRIGGSVILLE,BRIGGSVILLE,MA,BERKSHIRE,Berkshire,1882,1907,TRUE,6882,TRUE,TRUE,BRIGGSVILLE,BERKSHIRE,MA,607541,Populated Place,Briggsville,Berkshire,42.7164707,-73.0803808,298,1,42.7164707,-73.0803808,1871-1920,1871-1920
DINSMORE,DINSMORE,FL,DUVAL,Duval,1882,NA,FALSE,15379,TRUE,TRUE,DINSMORE,DUVAL,FL,281579,Populated Place,Dinsmore,Duval,30.4060715,-81.7445451,5,1,30.4060715,-81.7445451,1871-1920,for business
DIXIE,DIXIE,SC,LANCASTER,Lancaster,1882,1903,TRUE,15447,TRUE,TRUE,DIXIE,LANCASTER,SC,1241628,School,Dixie School (historical),Lancaster,34.7382066,-80.6489553,197,1,34.7382066,-80.6489553,1871-1920,1871-1920
EMPORIA,EMPORIA,FL,VOLUSIA,Volusia,1882,1954,TRUE,18446,TRUE,TRUE,EMPORIA,VOLUSIA,FL,282210,Populated Place,Emporia,Volusia,29.1991462,-81.468125,14,1,29.1991462,-81.468125,1871-1920,1921-2000
FRANCE,FRANCE,TN,OVERTON,Overton,1882,1903,TRUE,21059,TRUE,TRUE,FRANCE,OVERTON,TN,1284798,Cemetery,France Cemetery,Overton,36.2314468,-85.1966274,396,1,36.2314468,-85.1966274,1871-1920,1871-1920
